LocID,LocName,Latitude,Longitude
52423,Skytop Lodge,41.228181,-75.238315
52400,iPark,40.801497,-73.94792
52399,iPark 455 Central Park West - Tesla Destination,40.797875,-73.961228
52398,iPark,40.758766,-73.961406
52396,The Garrison and Highlands Country Club,41.385216,-73.916711
52395,SunPower by New York State Solar Farm,41.667789,-74.105714
52393,Quik Park,40.773464,-73.989532
52392,Parkright,40.735165,-74.007231
52391,Luce Ristorante,40.843556,-73.53245
52390,Icon Parking,40.731544,-73.992045
52389,Icon Parking,40.762891,-73.983151
52387,Icon Parking - 80 Riverside Boulevard,40.775054,-73.989946
52385,Hampton Inn,40.741542,-73.609201
52382,Baron's Cove - Tesla,41.00035,-72.301059
52361,Doubletree by Hilton - Bristol,41.65319152174987,-72.91271924972536
51999,Icon Parking - Claridge 87 Parking,40.7796871,-73.952595
51881,Sylvan Parking - Pinnacle Garage,40.718455,-73.83651
51825,The Chelsea at Warren,40.6430734,-74.515243
51808,Rahway Parking Authority,40.60645717430664,-74.27509785533441
51700,Tabor Road Parking Lot,40.83769,-74.4765839
51374,Taste of New York - Rest Area,41.656858,-73.789409
51351,iPark,40.751676,-73.971144
51330,Icon Parking - Tesla,40.747123,-73.972257
51253,St. Regis Hotel Loading Zone,40.7613979,-73.9746128
51247,Crown Street Parking Garage,41.305993,-72.928864
51233,Big Y,41.476271,-72.907523
51218,Three Rivers Community College,41.510624347341775,-72.10289868856921
50948,Inn at Lake Joseph,41.58930331032451,-74.71296635148582
50946,Crowne Plaza - Suffern,41.118791,-74.113794
50942,Icon Parking,40.717568,-74.011042
50941,Icon Parking,40.737266,-73.99611
50940,Icon Parking,40.762948,-73.965513
50935,Icon Parking,40.75109850984437,-73.98646574846055
50933,Icon Parking,40.743961,-73.989912
50931,Icon Parking,40.742968,-73.980565
50927,Icon Parking,40.786371,-73.977357
50923,Icon Parking,40.759484,-73.965206
50921,Icon Parking,40.760421,-73.964418
50919,iPark,40.787976,-73.971145
50918,iPark,40.77049,-73.96077
50917,Icon Parking - Tesla,40.740794,-73.988885
50912,Icon Parking,40.793234,-73.970236
50903,Icon Parking,40.748094,-73.976864
50895,Icon Parking,40.766545,-73.95292
50886,The Study at Yale,41.308741,-72.932698
50884,Icon Parking,40.76161,-73.96775
50883,Discount Parking,40.689457,-73.978606
50803,Standard Parking 15 Metrotech - Tesla Destination,40.693999,-73.983809
50781,Holiday Inn Newark Intl Airport North,40.71307878682381,-74.16648231896055
50533,United States Postal Service,40.935031,-73.901784
50365,Breaker Brewing Co,41.225321,-75.868909
50363,Ledges Hotel - Tesla,41.472262,-75.171428
50309,Times House Bed and Breakfast - Tesla,40.86291,-75.739478
50280,Old Saybrook Train Station Commuter Lot,41.29916061910424,-72.37940525246569
50275,Zieterion Garage,41.633047,-70.925138
50258,Cape Cod Regional Transit,41.66061,-70.27778
50242,Elm Street Parking Garage,41.636658,-70.92459
50194,The Grand Summit Hotel - Tesla,40.714804,-74.366421
49948,Church St Lot,40.894258,-74.47802
49927,"Southampton, NY Supercharger",40.891909,-72.426995
49922,"Melville - Walt Whitman Rd, NY Supercharger",40.782905,-73.42252
49878,Parkright,40.744551,-73.984535
49875,Quik Park - Tesla,40.693208,-73.981326
49873,Tamarack Country Club - Tesla,41.094238,-73.709811
49871,Parkright - Tesla,40.771657,-73.955668
49870,Residence Inn - Manhattan,40.764369,-73.982707
49866,iPark,40.738222,-74.005908
49863,Quik Park,40.721801,-74.004237
49862,Sebonack Golf Club,40.910893,-72.455539
49858,iPark,40.78351,-73.94888
49856,Quik Park,40.795279,-73.971688
49854,Quik Park,40.774316,-73.951909
49853,Mystic Diner Restaurant - Tesla,41.373677,-71.960566
49849,Jedediah Hawkins Inn - Tesla,40.947176,-72.579589
49847,ParkIt - Tesla,40.729372,-73.999217
49846,Parkit 200 West End Ave - Tesla Destination,40.777982,-73.985407
49843,Icon Parking,40.732324,-73.99517
49842,White Fenced Inn - Tesla,40.905728,-72.362692
49836,Icon Parking - Tesla,40.762653,-73.977846
49834,Parkright,40.762316,-74.000256
49832,Parkit - 301 E 64th,40.76389,-73.961892
49827,Parkit - 27 N Moore Street,40.720215,-74.007465
49826,Quik Park,40.723682218591875,-74.01070051280495
49823,ParkIt - Tesla,40.729474,-74.008847
49822,iPark - Tesla,40.716947,-73.996472
49821,Quik Park - Tesla,40.778397,-73.987899
49820,Quik Park,40.760809,-73.998773
49817,Quik Park - Tesla,40.748789,-73.989915
49815,Prime Parking Systems - 155 E 68th Street,40.768032,-73.963983
49814,iPark,40.744093,-73.972689
49811,The Carlyle Hotel - Tesla,40.77438,-73.963157
49810,374 East Main Street,41.296211,-72.781441
49809,Inn at Stonington - Tesla,41.331744,-71.906918
49806,Icon Parking,40.732257,-73.99608
49805,Quik Park,40.775968,-73.947846
49803,NYC Parking 165 E 77 Street Garage Corporation,40.77292688873804,-73.95955810985014
49802,Icon Parking - Tesla,40.77975,-73.987272
49796,Delamar - Southport,41.137815,-73.287909
49795,GGMC Parking,40.68806,-73.979449
49792,Glenmere Mansion - Tesla,41.338768,-74.322712
49791,Icon Parking - Tesla,40.775188,-73.988501
49790,Champion Parking - Tesla,40.763101,-73.981263
49785,Rapidpark,40.781961,-73.946209
49782,iPark - Tesla,40.773471,-73.952304
49777,Champion Parking - Tesla,40.78168,-73.97994
49776,GGMC Parking - Tesla,40.776006,-73.961627
49775,Hyatt Regency - Greenwich,41.046223,-73.56724
49773,Manhattan Premium Parking,40.73591,-73.983331
49771,GGMC Parking - Tesla,40.7473686,-73.9848497
49770,Peninsula New York,40.7616221,-73.9754656
49769,Icon Parking,40.776302,-73.944521
49767,Icon Parking,40.75323,-73.96799
49766,GGMC Parking,40.734817,-73.989198
49763,Andaz Wall Street - Tesla Destination,40.705115,-74.008089
49762,GGMC Parking,40.774207,-73.96282
49759,Icon Parking,40.775704,-73.989483
49758,GGMC Parking,40.752004,-73.972808
49757,Buttermilk Falls Inn & Spa - Tesla,41.666684,-73.955378
49756,Chelnik Parking - 880 5th,40.770292,-73.967735
49753,Champion Parking - Tesla,40.767194,-73.984544
49750,Icon Parking,40.737595,-73.993837
49749,GGMC Parking - Tesla,40.758503,-73.991285
49747,GGMC Parking - Tesla,40.749666,-74.005485
49745,Park Towers South - Tesla Destination,40.76775,-73.983784
49744,Champion Parking - Tesla,40.772794,-73.946969
49743,GGMC Parking,40.772742,-73.979503
49742,Icon Parking - Tesla,40.742197,-73.992168
49741,Champion Parking - Tesla,40.764748,-73.982676
49373,Wallingford Shopping Center,41.483774,-72.807124
49329,Town of Beacon Falls - Commuter Lot,41.445528,-73.065917
49328,Connecticut Department of Motor Vehicles,41.5374181,-72.8935933
49309,Connecticut Children's Medical Center,41.139902,-73.256471
49258,Fairfield Tennis Center,41.1247386999999,-73.2665157
49256,Chip's Family Restaurant,41.264464,-73.00471
49053,Newport Centre Mall - West Garage (1),40.72776895458788,-74.03878655658463
48942,"Tannersville, PA Supercharger",41.045431,-75.312244
48400,301 Merritt 7,41.149567,-73.42626
48346,"Allentown, PA Supercharger",40.588102,-75.559904
48320,Essex County,40.737238,-74.182551
48317,Essex County Park N Ride,40.76938489847501,-74.28085371891021
47940,Modena Travel Plaza (I-87 S),41.591863,-74.088738
47934,SGE - St. George Courthouse Garage,40.639469,-74.076912
47895,"Plattekill Service Area - Wallkill, NY",41.57728,-74.08541
47873,Stony Brook University,40.914818,-73.119813
47745,Hyatt Regency Jersey City on the Hudson,40.716966,-74.032769
47744,DoubleTree by Hilton,41.661139,-70.2803
47738,Hilton - Short Hills,40.742721,-74.366457
47735,198 Van Vorst - Garage,40.714045,-74.040797
47732,The Westmoor Club,41.289031,-70.11741
47730,The Harbor View Hotel,41.39241,-70.506627
47722,Columbia Inn Restaurant,40.913199,-74.390008
47720,The Bernard's Inn,40.717948,-74.570447
47709,The Whistling Swan Inn,40.905323,-74.709445
47702,Highlawn Pavilion,40.804321,-74.237643
47700,The Golf Club of Cape Cod,41.631265,-70.594347
47627,Long Island City YMCA,40.74554,-73.9314
47613,Bay Ridge Municipal Parking Garage,40.62215,-74.02565
47587,Foxwoods,41.470029,-71.952361
47554,GRAND PEQUOT,41.473336,-71.960003
47544,Hunter's Point South Crossing,40.742397,-73.959225
47462,Cape Cod Mall,41.668322,-70.296184
46954,Mavis Discount Tire,41.03714,-73.78106
46465,Peck Lane Plaza Shopping Center,41.251801,-73.017784
46288,The Weekapaug Inn,41.331086,-71.750847
46232,"Popeyes Kitchen - Fairfield Pizza - Stratford, CT",41.202742,-73.117486
45711,Livingston Mall,40.776232,-74.355222
45268,Sunshine Square Shopping Center,40.80708,-72.95454
44857,"Sunbury Motors - Sunbury, PA",40.873074,-76.78578
44733,iPark - 59 Allen Street Garage,40.717195,-73.991658
44641,Pitcairn,40.696186,-74.411341
44431,Edison arkFast,40.691073,-73.990197
44427,Village Of Ossining Building Department,41.178557,-73.84025
44207,Lee's Toyota,40.70452,-73.815164
44206,Great Neck Nissan,40.776811,-73.727407
44205,Lucas Ford,41.069942,-72.43726
44203,Legend Nissan,40.80991,-73.50773
44202,Leviton Corporate Headquarters,40.783577,-73.419876
44200,Nissan World of Springfield,40.687162,-74.31859
44196,Danbury CT Fair Mall,41.380158,-73.47904
44195,Bruce Bennett Nissan,41.258992,-73.435546
44194,George Harte Nissan,41.30746,-72.96825
44192,Langway Nissan of Newport,41.51931,-71.290753
44189,Mystic KOA,41.424874,-71.842116
44159,Joe Heidt VW,41.056304,-74.121976
43976,City Parking-Tower 67 Garage,40.776152,-73.98282
43947,Easton Public Library,41.251966,-73.297822
43916,Stony Creek Brewery - Tesla Destination,41.27475,-72.812976
43875,Plainville Town Hall,41.67209,-72.86693
43871,Tingue Dam Bypass Channel - Wakeley Street Parking Lot,41.394315,-73.075525
43862,Holiday Inn,40.8605497,-74.0672785
43791,LaGuardia Airport,40.769481,-73.865372
43748,Bethlehem Ford,40.6266,-75.41721
43705,"Newburgh, NY Supercharger",41.499775,-74.071261
43631,Valet Grand Pequot Hotel,41.473352,-71.960003
43582,The Settlers Inn,41.481714,-75.183404
43581,The Sayre Mansion,40.612161,-75.384439
43565,Town of Barnstable,41.661067,-70.272285
43302,The Shops at Nanuet Mall,41.09608,-74.01559
43286,"Woodbury Common Premium Outlets - Central Valley, NY",41.313287,-74.125236
43228,Walgreens,40.656459,-73.977527
43148,ChargeSmart EV - Southampton Hub,40.899306,-72.374477
43094,ParkIt - Tesla,40.721244,-74.003604
43089,Parkit,40.728137,-73.992393
43087,Champion Parking,40.730501,-73.993075
43086,Quik Park,40.763867,-73.975023
43084,The Maidstone - Tesla,40.955375,-72.193718
43082,Delamar Greenwich Harbor,41.017757,-73.623525
43080,Quik Park,40.706976,-74.016962
43076,iPark,40.742179,-73.999226
43070,Quik Park,40.746762,-74.001428
43069,Quik Park,40.756071,-73.98392
43068,Montauk Yacht Club Resort & Marina,41.068775,-71.933361
43033,Tazza Cafe,41.256656,-73.684266
43031,Staples Plaza,41.289986,-73.83073
42899,Partners Profit Fanwood Group,40.6418403,-74.3812904
42883,East Hampton Th Eh Airport,40.961178,-72.247936
42842,"First Avenue Parking- 630 1st Avenue, NY 10016",40.745096,-73.971921
42841,Central Parking - 200 Chambers Street Garage,40.716579,-74.012393
42835,King George Plaza,40.6415378,-74.5150386
42826,Suffolk County Community College - Grant Campus,40.79644,-73.272793
42700,Fisher Avenue Parking Lot,40.958463,-73.819625
42692,Town Hall,41.579445,-71.089348
42215,"New York JFK, NY Supercharger",40.661869,-73.792848
42138,Suffolk County Community College,40.844379,-73.055393
42107,Icon Parking - Patriot Parking,40.719772,-74.010475
42106,Icon Parking - 111 Eighth Avenue,40.741421,-74.003186
42088,Central Parking - Tower 31,40.74709,-73.98667
42057,Belmont Parking,40.77866,-73.95739
42028,"iPark - Paradise Garage-  62-60 99th Street Rego Park, NY 11374",40.733347,-73.858012
41911,Lyons Place Municipal Parking Garage,41.02894,-73.763727
41880,BMW Freeport Station 02,40.655617,-73.596005
41852,Lexington-Grove East Garage,41.031464,-73.769946
41844,Chappaqua Metro - North Train Station,41.159024,-73.773454
41797,Carriage House of New London,41.362767,-72.117465
41788,Longview Parking Garage,41.026867,-73.767674
41732,Hamilton Parking Garage,41.034121,-73.766241
41724,Tarrytown Metro - North Train Station,41.07626118761883,-73.86568628783567
41713,Interstate 95 Darien SB Service Plaza,41.067801,-73.50357
41697,Suffolk County Community College - East Campus,40.87729,-72.69929
41686,Guilford Town Hall,41.283216,-72.679801
41548,7 Cromwell Pl,41.027386,-73.767161
41335,Gerard Towers,40.721856,-73.849106
41326,MPG Parking,40.758967,-73.995189
41321,Union Volkswagen,40.692284,-74.285499
41284,200 Chambers Street Garage,40.7163,-74.01258
41255,The Westport,40.768211,-73.989479
41243,BMW Springfield Station 01,40.684542,-74.333898
41213,"NYC Parking Kent-  444 Kent Avenue Brooklyn, NY 11211",40.709168,-73.968491
41155,Yankee Doodle Garage,41.11803,-73.414932
41151,345 Park Avenue,40.7579853,-73.9722987
41078,Town of Babylon Parks & Recreation,40.725435,-73.331381
41077,Champion Parking - 90,40.783085,-73.956304
41049,Tracy VW,41.667887,-70.292806
40956,BMW Bloomfield Station 01,40.789218,-74.194224
40931,PANYNJ - JFK Access Rd JFK International Airport,40.645916,-73.779152
40887,Stony Brook Unv Stadium,40.918106,-73.123368
40880,"Discover 97 Parking LLC.-  750 Columbus Avenue, NY 10025",40.793416,-73.967719
40861,75 Park Place,40.714463,-74.01098
40858,NATIONAL GRID,41.487842,-71.310654
40821,Stony Brook Unv Arena 2,40.917249,-73.12728
40788,Comm Lot Station 1,41.376238,-73.417803
40709,Bedford Hills Metro North Train Station,41.237361,-73.700105
40600,BMW,41.630969,-73.914406
40590,Wide World BMW Station 01,41.107051,-74.035853
40569,Homewood Suites by Hilton,40.782625,-73.44249
40542,BMW Of Tenafly Station 01,40.934688,-73.957218
40535,The Veneto,40.756766,-73.967481
40514,125 Froehlich Farm Boulevard,40.802263,-73.477728
40481,16 South Street,41.257261,-74.358583
40252,Bedford Town Hall,41.239725,-73.698992
40183,"Hyundai of Newport - Middletown, RI",41.532686,-71.293177
40134,Lafayette Boynt,40.821451,-73.877642
40085,100 Jay Street,40.70182,-73.986824
40075,Astor Place,40.7297,-73.991565
40037,National Grid,41.389565,-71.472516
39950,URI Mallon Center,41.488881,-71.526435
39894,Manhattan Parking Group,40.768721,-73.983487
39869,iPark,40.748931,-74.006078
39840,GMC 400 East 56th Street,40.757099,-73.963122
39824,Beekman Garage,40.710636,-74.006195
39820,Cresmont VW,40.975422,-74.289398
39779,360 State Street Parking,41.305008,-72.922737
39726,Kew Garage,40.713705,-73.831217
39658,Stony Brook University,40.911831,-73.121521
39476,Riverhead Bay,40.925695,-72.692471
39423,Paul Miller BMW,40.935661,-74.270789
39308,Fort Adams State Park,41.477461,-71.335216
39301,La Quinta Hotel,41.417075,-73.406949
39298,Newport Hospital,41.496613,-71.306857
39275,The Solaire,40.716133,-74.01556
39177,Windsor Parking,40.7702,-73.95525
39097,Tanner Park,40.656884,-73.396359
39043,Sylvan Kissena Garage LLC,40.753624,-73.823573
39034,National Grid,41.377501,-71.524469
39012,Montefioremoses Wakefield,40.894881,-73.860525
38899,Manhattan Plaza,40.759223,-73.992703
38854,Tribeca Green,40.71695,-74.014948
38838,Haverstraw Town Hall,41.19668,-73.966573
38823,Competition BMW,40.861075,-73.158235
38738,Bronx Zoo - Southern Boulevard Parking,40.851134,-73.881092
38714,Beam Charging,40.77968,-73.95657
38705,Carcharging GMC,40.761376,-73.985273
38686,Starbucks,40.890633,-74.514404
38580,Parker Towers 20,40.7239402,-73.8502296
38474,Library Kiosk Library Kiosk,41.578557,-73.41116
38457,Carnegie Hill,40.784865,-73.948526
38440,Icon Parking,40.77592,-73.98313
38325,1510 Lex Garage,40.786732,-73.950411
38293,Montefiori Moses Center,40.879718,-73.880394
38226,Stony Brook Unv Engineering,40.912355,-73.125968
38200,Village of Montebello,41.11925,-74.11023
38189,Long Island Green Homes,40.727922,-73.330925
38170,National Grid,41.63158568026316,-71.24294736840058
38164,West 45th Street Parking,40.7624,-73.99635
38134,Icon Parking,40.763981,-73.964368
38103,Infinity at Harbor Point,41.0414507,-73.5398541
38057,Habberstad BMW,40.726925,-73.283143
38051,BMW Southampton,40.898849,-72.372964
38045,EWR Station P4 Daily Parking Garage,40.696463,-74.18382
38012,Compass VW,41.427106,-74.42789
38004,Town Of Madison Art Cinema,41.280284,-72.595184
37957,Toyota World of Newton,41.080179,-74.735154
37930,Icon Mercury Parking,40.76324463,-73.98864745
37827,BMW Of Darien Station 01,41.072882,-73.476469
37818,iPark,40.769386,-73.969137
37811,Kohl's North Kingstown,41.60686,-71.450417
37733,National Grid,41.647536,-71.259162
37700,East Hampton Town Hall,40.969091,-72.172316
37621,Central Parking - 350 East 30th Street,40.741065,-73.975788
37607,Superior Ink,40.737537,-74.00983
37601,GMC Parking - Tunnel Garage,40.74508,-73.97604
37599,GMC 127 East 83rd,40.777932,-73.957152
37577,Solar Carport,40.592463,-73.584309
37415,Gateway Center at Bronx Terminal Market,40.822142,-73.931128
37324,The Caledonia,40.743832,-74.006578
36156,Metro Center Garage,41.0457112,-73.5419874
36131,BottleBuys,40.8375748,-73.6143791
36119,The Gateway Luxury Residences,40.7465526,-74.2605826
36099,Montauk Manor,41.0483786,-71.9493869
36032,Total Eyecare,40.955915,-74.596386
35983,Hartford Road Henny Penny,41.3874871,-72.1591426
35677,City of Meriden - Meriden Public Library,41.537157,-72.796611
35442,Englewood Auto Group,40.880524,-73.979517
35345,Premier Ford - Sales,40.6352,-73.92862
35226,D'Addario Nissan,41.29952,-73.10625
35209,Dynamic Express,40.739274,-74.10135
35144,General Electric,41.216686,-73.252934
34864,Central Avenue Nissan,40.964447,-73.840117
34668,Nissan 112,40.79315,-73.0083
34631,BioPur Light and Power - Pony Restaurant,41.635848,-73.208791
34086,Deep River Library,41.38673,-72.43626
33878,Woodbridge CT Town Library,41.353582,-73.011407
33876,East Norwalk Library,41.102079,-73.40565
33867,Bishop's Orchards,41.290395,-72.695702
33728,Cliff's Elbow Too,40.968038,-72.562787
33726,Cliff's Elbow Room,40.948819,-72.582795
33417,Ford of Port Jeff,40.91966,-73.051332
32983,Van Wilgen's Garden Center,41.306955,-72.766102
32767,Shagbark Lumber and Farm Supply,41.463278,-72.442533
32706,Fairfield Parks and Recreation Center,41.142212,-73.264636
32682,Comm Lot,41.370363,-73.414556
32588,Whole Foods Market,41.378124,-73.475593
32202,Green's Farms Railroad Station,41.1224569,-73.3150646
31757,Mystic Marriott Hotel and Spa,41.365919,-72.025954
30523,"Western Connecticut State University - Danbury, CT",41.39914074787256,-73.44336161838532
30289,Western Connecticut State University,41.394446,-73.492801
30118,Town of Hebron,41.658572,-72.366742
29766,Branchville Rail Station,41.267627,-73.44164
29280,Mercedes-Benz of Huntington,40.834535,-73.366886
29104,Fairfield Woods Library,41.187855,-73.250024
28512,Spirep Iron Works,41.09997,-73.416587
28400,Town of Ridgefield,41.281421,-73.498417
22110,Nissan of Queens,40.68106,-73.84554
21957,GMC Travelers Garage,40.73491,-74.001634
21936,Aitoro Appliance,41.126373,-73.390319
21911,"Imperial Parking- 332-342 E 34th St, New York 10016",40.7440113,-73.9741155
21504,The Ridgefield Playhouse,41.282264,-73.492605
21487,Danbury Parking Authority,41.396042,-73.451059
21313,Nissan City - Port Chester,40.99631,-73.66936
20896,GMC - 200 Central Park South,40.766719,-73.979533
20278,Laureate Garage,40.78131,-73.980834
20201,Central Parking - 115 E 87th St,40.780678,-73.956269
20072,Central Parking - 58 West 58th Street,40.764655,-73.9761
20027,Nissan World of Denville,40.86466,-74.50635
19980,900 8th Garage 4th Floor,40.7642241,-73.9843648
19858,Central Parking - 146 West 57th Street,40.764609,-73.979517
19544,Illiano's Restaurant,41.55775,-72.113144
19310,Airline Trail Parking,41.574889,-72.5019262
18863,Speedcraft Nissan,41.67191,-71.50052
18327,iPark,40.779468,-73.961086
18232,Gateway Garage,41.29953522249517,-72.92653799057008
17979,Courtyard Marriott,40.989535,-73.672445
17557,"Greenwich - Southbound, CT Supercharger",41.040555,-73.673445
17556,"Greenwich - Northbound, CT Supercharger",41.041618,-73.671696
11377,Ford of Branford,41.292505,-72.789844
11233,Ridgefield BMW,41.330706,-73.472953
10730,"Darien - Northbound, CT Supercharger",41.079867,-73.462193
10259,CT Service Plazas Milford - Supercharger,41.245843,-73.009092
9977,Ramsey Nissan,41.053216,-74.120288
9975,Nissan of Stanhope,40.929732,-74.71888
9971,Route 23 Nissan,40.991256,-74.347338
9968,Grossman Nissan,41.309276,-72.383105
9956,Thruway Nissan,41.50406,-74.0684
8766,RFR Plaza 2,41.051879,-73.534572
8765,Public Parking Lot,41.1464,-73.4924
8761,Wesleyan University,41.550883,-72.662214
8520,Hudson Nissan,40.71696,-74.09634
8517,Sansone Nissan,40.593427,-74.271998
8185,Wilton Public Library,41.192802,-73.43124
8181,Bell Street Garage,41.052215,-73.540733
8180,Stamford Government Center Garage,41.051637,-73.542499
8179,Bedford Street Garage,41.056092,-73.537286
8115,Firehouse Lot 3,40.745046,-74.26042
4699,Saybrook Point Resort & Marina,41.28352,-72.35059
4546,Coliseum Park Apts - Central Parking,40.768432,-73.984033
4223,Wickford Junction Commuter Rail Station,41.582116,-71.49459
4220,Ken Pollock Nissan,41.242652,-75.847205
4211,Alexander Nissan,41.247703,-76.833589
4176,Baron Nissan,40.81812932444435,-73.6258220722453
4013,Nantucket Airport,41.258249,-70.063098
3635,Summer Street Garage,41.054155,-73.541625
3633,Town of East Haven,41.277368,-72.871663
3336,Nissan 46,40.894133,-74.232511
3333,North Plainfield NJ Nissan,40.630184,-74.433373
3328,"Route 22 Nissan - Hillside, NJ",40.6967048250231,-74.22028449702835
3327,Route 17 Nissan,40.850992,-74.075092
3322,Hilltop Nissan,40.807195,-74.371329
3319,Lynnes Nissan City,40.784797,-74.193494
2804,Barberino Nissan,41.46741,-72.81745
2800,Executive Jeep / Nissan,41.360791,-72.871374
2799,Napoli Nissan,41.209761,-73.083686
2798,Middletown Nissan,41.59057,-72.67628
2797,County Line Buick-Nissan,41.568122,-73.098764
2794,Paul Miller Nissan,41.16733,-73.23383
2743,Nissan of New Rochelle NY,40.91913266286874,-73.77721631052017
2742,Nissan Kia - Middletown,41.40859,-74.413372
2738,Nissan - Huntington,40.83414,-73.37998
2736,Nissan - Garden City,40.71693,-73.630152
2733,Koeppel Nissan,40.755072,-73.892094
2731,Rockaway Nissan,40.622268,-73.742699
2727,Kings Nissan,40.589167,-73.960707
2725,Rockland Nissan,41.071072,-73.950866
2724,Star Nissan,40.758245,-73.776954
2654,Nissan of Westbury,40.75447,-73.56217
2653,Atlantic Hyundai,40.72061,-73.304546
2651,Poughkeepsie Nissan,41.587383,-73.908392
2646,Honda of Staten Island,40.597510679991466,-74.0836837458115
2645,South Shore Nissan,40.673957,-73.49731
2643,Smithtown Nissan,40.86019,-73.16156
2641,Riverhead Auto Mall,40.92423,-72.70479
1689,Colonial Honda of Dartmouth,41.63872750788859,-70.9794823900792
535,Norwich Public Utilities,41.527579,-72.063516
533,Temple Street Garage/Office,41.30365,-72.92896
532,Air Rights Garage,41.305027,-72.934125
531,Propark America - Omni Hotel Chapel Square Garage,41.305794,-72.927405
